ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2011-11-11,41903.38380473386,26668.061693971853,61257.58186908767,41903.38380473386,41903.38380473386,913.4679325916118,913.4679325916118,913.4679325916118,-2288.5020531786754,-2288.5020531786754,-2288.5020531786754,3201.969985770287,3201.969985770287,3201.969985770287,0.0,0.0,0.0,42816.85173732547
2011-11-13,42048.23681822548,11649.76974673835,44636.8562591039,42048.23681822548,42048.23681822548,-13435.376554972363,-13435.376554972363,-13435.376554972363,-15685.509640888793,-15685.509640888793,-15685.509640888793,2250.13308591643,2250.13308591643,2250.13308591643,0.0,0.0,0.0,28612.86026325312
2011-11-14,42120.66332497129,24643.855136365804,58489.96017148643,42120.66332497129,42120.66332497129,-818.1294437718052,-818.1294437718052,-818.1294437718052,-2697.317145002503,-2697.317145002503,-2697.317145002503,1879.1877012306975,1879.1877012306975,1879.1877012306975,0.0,0.0,0.0,41302.53388119949
2011-11-15,42193.0898317171,27712.05921211276,61243.27911427204,42193.0898317171,42193.0898317171,3113.423110349707,3113.423110349707,3113.423110349707,1506.129100288617,1506.129100288617,1506.129100288617,1607.2940100610892,1607.2940100610892,1607.2940100610892,0.0,0.0,0.0,45306.51294206681
2011-11-16,42265.51633846291,25865.941001163686,57451.14415828595,42265.51633846291,42265.51633846291,106.54974225448454,106.54974225448454,106.54974225448454,-1346.9894229850854,-1346.9894229850854,-1346.9894229850854,1453.5391652395704,1453.5391652395704,1453.5391652395704,0.0,0.0,0.0,42372.0660807174
2011-11-17,42337.942845208716,32302.29539075148,65541.65868180907,42337.942845208716,42337.942845208716,7324.659354937354,7324.659354937354,7324.659354937354,5890.575997241428,5890.575997241428,5890.575997241428,1434.0833576959253,1434.0833576959253,1434.0833576959253,0.0,0.0,0.0,49662.602200146066
2011-11-18,42410.36935195453,25179.306360247414,57895.77609132948,42410.36935195453,42410.36935195453,-726.8884713756098,-726.8884713756098,-726.8884713756098,-2288.5020531701302,-2288.5020531701302,-2288.5020531701302,1561.613581794521,1561.613581794521,1561.613581794521,0.0,0.0,0.0,41683.480880578914
2011-11-20,42555.22236544615,12778.880492021588,45820.66666172305,42555.22236544615,42555.22236544615,-13397.128663529083,-13397.128663529083,-13397.128663529083,-15685.50964092426,-15685.50964092426,-15685.50964092426,2288.380977395176,2288.380977395176,2288.380977395176,0.0,0.0,0.0,29158.093701917067
2011-11-21,42627.64887219196,27432.262054813124,57822.019274542145,42627.64887219196,42627.64887219196,194.73481082958622,194.73481082958622,194.73481082958622,-2697.3171450089185,-2697.3171450089185,-2697.3171450089185,2892.0519558385054,2892.0519558385054,2892.0519558385054,0.0,0.0,0.0,42822.383683021544
2011-11-22,42700.07537893777,30648.638846689664,65067.69982518827,42700.07537893777,42700.07537893777,5157.355546866987,5157.355546866987,5157.355546866987,1506.1291003088634,1506.1291003088634,1506.1291003088634,3651.2264465581247,3651.2264465581247,3651.2264465581247,0.0,0.0,0.0,47857.43092580476
2011-11-23,42772.501885683574,30328.903873084866,63151.32722847124,42772.501885683574,42772.501885683574,3209.6243251648552,3209.6243251648552,3209.6243251648552,-1346.9894229277486,-1346.9894229277486,-1346.9894229277486,4556.613748092604,4556.613748092604,4556.613748092604,0.0,0.0,0.0,45982.12621084843
2011-11-24,42844.92839242938,37663.715141385495,71207.92245806975,42844.92839242938,42844.92839242938,11485.026685454059,11485.026685454059,11485.026685454059,5890.575997296484,5890.575997296484,5890.575997296484,5594.4506881575735,5594.4506881575735,5594.4506881575735,0.0,0.0,0.0,54329.95507788344
2011-11-25,42917.35489917519,30498.9800486671,64350.302547188214,42917.35489917519,42917.35489917519,4458.270912690429,4458.270912690429,4458.270912690429,-2288.5020531928412,-2288.5020531928412,-2288.5020531928412,6746.7729658832695,6746.7729658832695,6746.7729658832695,0.0,0.0,0.0,47375.62581186562
2011-11-27,43062.2079126668,19406.84819541081,52709.39006393278,43062.2079126668,43062.2079126668,-6381.032798370185,-6381.032798370185,-6381.032798370185,-15685.509640923272,-15685.509640923272,-15685.509640923272,9304.476842553086,9304.476842553086,9304.476842553086,0.0,0.0,0.0,36681.17511429662
2011-11-28,43134.634419412614,34572.706397565635,67492.36101911336,43134.634419412614,43134.634419412614,7959.684567348673,7959.684567348673,7959.684567348673,-2697.317145052763,-2697.317145052763,-2697.317145052763,10657.001712401436,10657.001712401436,10657.001712401436,0.0,0.0,0.0,51094.31898676129
2011-11-29,43207.060926158425,40313.70800389414,73374.49058010393,43207.060926158425,43207.060926158425,13525.717553600323,13525.717553600323,13525.717553600323,1506.1291002479397,1506.1291002479397,1506.1291002479397,12019.588453352384,12019.588453352384,12019.588453352384,0.0,0.0,0.0,56732.77847975875
2011-11-30,43279.487432904236,38895.518467515896,71970.21066629866,43279.487432904236,43279.487432904236,12014.191813037092,12014.191813037092,12014.191813037092,-1346.9894229466738,-1346.9894229466738,-1346.9894229466738,13361.181235983764,13361.181235983764,13361.181235983764,0.0,0.0,0.0,55293.67924594133
2011-12-01,43351.91393965005,48250.17211721799,79751.79108699982,43351.91393965005,43351.91393965005,20540.836458887454,20540.836458887454,20540.836458887454,5890.575997261582,5890.575997261582,5890.575997261582,14650.26046162587,14650.26046162587,14650.26046162587,0.0,0.0,0.0,63892.7503985375
2011-12-02,43424.34044639586,41319.4420038522,73164.20762689567,43424.34044639586,43424.34044639586,13567.163521508368,13567.163521508368,13567.163521508368,-2288.502053170232,-2288.502053170232,-2288.502053170232,15855.665574678602,15855.665574678602,15855.665574678602,0.0,0.0,0.0,56991.503967904224
2011-12-04,43569.19345988747,28961.745290816423,61157.236331890126,43569.19345988747,43569.19345988747,2212.0271376378214,2212.0271376378214,2212.0271376378214,-15685.509640938611,-15685.509640938611,-15685.509640938611,17897.536778576436,17897.536778576436,17897.536778576436,0.0,0.0,0.0,45781.220597525295
2011-12-05,43641.61996663328,41972.419650967655,76885.64061750806,43641.61996663328,43641.61996663328,15983.46259790368,15983.46259790368,15983.46259790368,-2697.3171450591785,-2697.3171450591785,-2697.3171450591785,18680.77974296286,18680.77974296286,18680.77974296286,0.0,0.0,0.0,59625.08256453696
2011-12-06,43714.04647337909,48372.70940136173,81796.72223421591,43714.04647337909,43714.04647337909,20781.49335964186,20781.49335964186,20781.49335964186,1506.129100336307,1506.129100336307,1506.129100336307,19275.364259305552,19275.364259305552,19275.364259305552,0.0,0.0,0.0,64495.53983302094
2011-12-07,43786.47298012489,44756.564947383114,78911.86030388951,43786.47298012489,43786.47298012489,18316.583458495286,18316.583458495286,18316.583458495286,-1346.9894229656,-1346.9894229656,-1346.9894229656,19663.57288146088,19663.57288146088,19663.57288146088,0.0,0.0,0.0,62103.05643862017
2011-12-08,43858.8994868707,53036.841623609245,87391.40311538044,43858.8994868707,43858.8994868707,25722.847583544964,25722.847583544964,25722.847583544964,5890.57599731664,5890.57599731664,5890.57599731664,19832.271586228322,19832.271586228322,19832.271586228322,0.0,0.0,0.0,69581.74707041567
2011-12-09,43931.32599361651,44302.636535044294,77640.61795826736,43931.32599361651,43931.32599361651,17484.808717317555,17484.808717317555,17484.808717317555,-2288.502053161686,-2288.502053161686,-2288.502053161686,19773.310770479246,19773.310770479246,19773.310770479246,0.0,0.0,0.0,61416.13471093407
2011-12-10,44003.75250036232,61171.486753613906,93959.97905389615,44003.75250036232,44003.75250036232,34105.41256306863,34105.41256306863,34105.41256306863,14621.613164539443,14621.613164539443,14621.613164539443,19483.799398529194,19483.799398529194,19483.799398529194,0.0,0.0,0.0,78109.16506343096
2011-12-11,44076.179007108134,30524.19226211025,63776.478122936685,44076.179007108134,44076.179007108134,3280.734276390158,3280.734276390158,3280.734276390158,-15685.509640937622,-15685.509640937622,-15685.509640937622,18966.243917327778,18966.243917327778,18966.243917327778,0.0,0.0,0.0,47356.91328349829
2011-12-12,44148.605513853945,42945.636732363186,76500.8610576543,44148.605513853945,44148.605513853945,15531.230035863935,15531.230035863935,15531.230035863935,-2697.3171450075565,-2697.3171450075565,-2697.3171450075565,18228.54718087149,18228.54718087149,18228.54718087149,0.0,0.0,0.0,59679.83554971788
2011-12-13,44221.03202059975,47265.17029770313,79497.01456118094,44221.0320151229,44221.032025071174,18789.99549806577,18789.99549806577,18789.99549806577,1506.1291002884302,1506.1291002884302,1506.1291002884302,17283.866397777343,17283.866397777343,17283.866397777343,0.0,0.0,0.0,63011.02751866552
2011-12-14,44293.45852734556,42060.86811381881,75370.24687959584,44293.45850970402,44293.45854838508,14803.343510418576,14803.343510418576,14803.343510418576,-1346.9894229845245,-1346.9894229845245,-1346.9894229845245,16150.3329334031,16150.3329334031,16150.3329334031,0.0,0.0,0.0,59096.80203776414
2011-12-15,44365.88503409137,49154.411526055264,82476.67645117093,44365.88500229371,44365.88507546472,20741.216551911766,20741.216551911766,20741.216551911766,5890.575997274717,5890.575997274717,5890.575997274717,14850.640554637053,14850.640554637053,14850.640554637053,0.0,0.0,0.0,65107.10158600313
2011-12-16,44438.31154083718,39863.53965362565,72295.9931062856,44438.311486423736,44438.31160379951,11123.010244452913,11123.010244452913,11123.010244452913,-2288.502053161738,-2288.502053161738,-2288.502053161738,13411.512297614647,13411.512297614647,13411.512297614647,0.0,0.0,0.0,55561.32178529009
2011-12-17,44510.73804758299,55581.70040760288,86781.61797306954,44510.737968172856,44510.73813307603,26484.6726307736,26484.6726307736,26484.6726307736,14621.613164522354,14621.613164522354,14621.613164522354,11863.059466251249,11863.059466251249,11863.059466251249,0.0,0.0,0.0,70995.4106783566
2011-12-18,44583.1645543288,22059.454193215137,55912.28255105957,44583.16443650466,44583.16466852692,-5447.460401384386,-5447.460401384386,-5447.460401384386,-15685.509640936632,-15685.509640936632,-15685.509640936632,10238.049239552241,10238.049239552241,10238.049239552241,0.0,0.0,0.0,39135.70415294442
2011-12-19,44655.5910610746,33952.55743942389,66192.11771759235,44655.590903592645,44655.59121477395,5873.78275068147,5873.78275068147,5873.78275068147,-2697.317145072009,-2697.317145072009,-2697.317145072009,8571.09989575348,8571.09989575348,8571.09989575348,0.0,0.0,0.0,50529.37381175607
2011-12-20,44728.01756782041,36471.853028390404,69230.52839634179,44728.01738890079,44728.017751131956,8403.953779909472,8403.953779909472,8403.953779909472,1506.1291002275057,1506.1291002275057,1506.1291002275057,6897.824679681966,6897.824679681966,6897.824679681966,0.0,0.0,0.0,53131.97134772988
2011-12-21,44800.44407456622,33137.898725817235,65112.82498355326,44800.44387567286,44800.44429199378,3906.9573670732048,3906.9573670732048,3906.9573670732048,-1346.9894229271883,-1346.9894229271883,-1346.9894229271883,5253.946790000393,5253.946790000393,5253.946790000393,0.0,0.0,0.0,48707.40144163943
2011-12-22,44872.870581312025,37815.849388636925,71684.13392128404,44872.870339919085,44872.870849446226,9564.984800770952,9564.984800770952,9564.984800770952,5890.575997288304,5890.575997288304,5890.575997288304,3674.4088034826473,3674.4088034826473,3674.4088034826473,0.0,0.0,0.0,54437.85538208298
2011-12-23,44945.297088057836,28377.31148793192,62168.53192665449,44945.29680586557,44945.29740115327,-96.00199310980778,-96.00199310980778,-96.00199310980778,-2288.502053139128,-2288.502053139128,-2288.502053139128,2192.5000600293206,2192.5000600293206,2192.5000600293206,0.0,0.0,0.0,44849.29509494803
2011-12-24,45017.72359480365,43748.52277605688,77011.75866918734,45017.7232870969,45017.72395812542,15460.638262483999,15460.638262483999,15460.638262483999,14621.613164520579,14621.613164520579,14621.613164520579,839.0250979634206,839.0250979634206,839.0250979634206,0.0,0.0,0.0,60478.361857287644
2011-12-25,45090.15010154946,12264.001090596472,45288.99124159952,45090.14976485293,45090.15051867785,-16043.97447606691,-16043.97447606691,-16043.97447606691,-15685.509640858929,-15685.509640858929,-15685.509640858929,-358.4648352079778,-358.4648352079778,-358.4648352079778,0.0,0.0,0.0,29046.17562548255
2011-12-26,45162.57660829527,23942.294343759735,56624.33100039945,45162.576242071176,45162.57707892015,-4073.6739817474017,-4073.6739817474017,-4073.6739817474017,-2697.3171450391033,-2697.3171450391033,-2697.3171450391033,-1376.3568367082987,-1376.3568367082987,-1376.3568367082987,0.0,0.0,0.0,41088.90262654787
2011-12-27,45235.00311504108,27987.29137868784,60804.21796560391,45235.00268786418,45235.00364198407,-689.4307287554255,-689.4307287554255,-689.4307287554255,1506.1291002477512,1506.1291002477512,1506.1291002477512,-2195.5598290031767,-2195.5598290031767,-2195.5598290031767,0.0,0.0,0.0,44545.572386285654
2011-12-28,45307.42962178688,23772.62988784891,56740.08629095597,45307.42915996422,45307.43020267681,-4148.960469031754,-4148.960469031754,-4148.960469031754,-1346.9894230108266,-1346.9894230108266,-1346.9894230108266,-2801.9710460209267,-2801.9710460209267,-2801.9710460209267,0.0,0.0,0.0,41158.46915275513
2011-12-29,45379.856128532694,31301.768394732975,64604.05769419178,45379.855618305795,45379.85676914599,2703.762754999546,2703.762754999546,2703.762754999546,5890.575997301892,5890.575997301892,5890.575997301892,-3186.8132423023458,-3186.8132423023458,-3186.8132423023458,0.0,0.0,0.0,48083.61888353224
2011-12-30,45452.282635278505,22503.51722281284,57022.744498368455,45452.28208152896,45452.283315181005,-5635.335868433161,-5635.335868433161,-5635.335868433161,-2288.5020531618375,-2288.5020531618375,-2288.5020531618375,-3346.8338152713222,-3346.8338152713222,-3346.8338152713222,0.0,0.0,0.0,39816.94676684534
2011-12-31,45524.70914202431,41359.12307431497,75178.21464756003,45524.70854823759,45524.70987445936,11337.252421596339,11337.252421596339,11337.252421596339,14621.613164539978,14621.613164539978,14621.613164539978,-3284.360742943638,-3284.360742943638,-3284.360742943638,0.0,0.0,0.0,56861.96156362064
2012-01-01,45597.13564877011,9571.632877737216,43352.21224032246,45597.13501638844,45597.13643401634,-18692.72372957592,-18692.72372957592,-18692.72372957592,-15685.509640894395,-15685.509640894395,-15685.509640894395,-3007.2140886815223,-3007.2140886815223,-3007.2140886815223,0.0,0.0,0.0,26904.411919194194
2012-01-02,45669.56215551592,23190.264484410447,56886.714592513505,45669.56146477056,45669.56300659774,-5225.792849916119,-5225.792849916119,-5225.792849916119,-2697.3171450455184,-2697.3171450455184,-2697.3171450455184,-2528.4757048706015,-2528.4757048706015,-2528.4757048706015,0.0,0.0,0.0,40443.7693055998
2012-01-03,45741.988662261734,28402.600398344337,62009.41144619029,45741.9879041001,45741.98957508995,-359.99447189604797,-359.99447189604797,-359.99447189604797,1506.1291001998745,1506.1291001998745,1506.1291001998745,-1866.1235720959223,-1866.1235720959223,-1866.1235720959223,0.0,0.0,0.0,45381.99419036569
2012-01-04,45814.415169007545,26906.719095079487,58971.474982920176,45814.414357082496,45814.416130420796,-2389.5302576126155,-2389.5302576126155,-2389.5302576126155,-1346.989422965037,-1346.989422965037,-1346.989422965037,-1042.540834647578,-1042.540834647578,-1042.540834647578,0.0,0.0,0.0,43424.88491139493
2012-01-05,45886.841675753356,34816.78419180856,68067.78146829628,45886.84080738094,45886.84269809776,5806.663059662852,5806.663059662852,5806.663059662852,5890.5759973084605,5890.5759973084605,5890.5759973084605,-83.91293764560734,-83.91293764560734,-83.91293764560734,0.0,0.0,0.0,51693.50473541621
2012-01-06,45959.26818249917,28371.33696374665,62306.98317268326,45959.26725543396,45959.269266908916,-1308.031297061937,-1308.031297061937,-1308.031297061937,-2288.502053153295,-2288.502053153295,-2288.502053153295,980.4707560913572,980.4707560913572,980.4707560913572,0.0,0.0,0.0,44651.23688543723
2012-01-07,46031.69468924497,47121.197601821994,79687.83350022332,46031.69371325465,46031.69582940566,16740.605135714562,16740.605135714562,16740.605135714562,14621.613164530545,14621.613164530545,14621.613164530545,2118.9919711840166,2118.9919711840166,2118.9919711840166,0.0,0.0,0.0,62772.29982495953
2012-01-08,46104.12119599078,18096.509169903267,51524.98632255917,46104.12015937254,46104.12240738831,-12386.975390841428,-12386.975390841428,-12386.975390841428,-15685.509640893406,-15685.509640893406,-15685.509640893406,3298.5342500519782,3298.5342500519782,3298.5342500519782,0.0,0.0,0.0,33717.145805149354
