Customer ID,Recency,Frequency,Monetary,Cluster,Segment
15216.0,88,2,96.6,0,Regular
15218.0,11,166,5756.89,0,Regular
15219.0,176,9,305.75,1,VIP
15220.0,52,117,1778.96,0,Regular
15221.0,366,5,403.25,1,VIP
15222.0,319,5,585.0,1,VIP
15223.0,226,20,755.75,1,VIP
15224.0,358,14,322.08,1,VIP
15225.0,234,23,409.40000000000003,1,VIP
15226.0,311,8,154.41,1,VIP
15227.0,37,58,1219.4,0,Regular
15228.0,66,125,3386.71,0,Regular
15230.0,239,23,429.6,1,VIP
15232.0,113,31,612.06,0,Regular
15234.0,277,14,197.0,1,VIP
15235.0,218,143,2247.51,1,VIP
15236.0,299,15,321.05,1,VIP
15237.0,2,99,1412.32,0,Regular
15238.0,29,50,1071.99,0,Regular
15239.0,10,49,780.59,0,Regular
15240.0,45,78,1706.57,0,Regular
15241.0,67,110,1756.44,0,Regular
15243.0,74,22,316.68,0,Regular
15244.0,65,34,631.57,0,Regular
15245.0,134,89,2515.84,0,Regular
15246.0,238,33,514.15,1,VIP
15247.0,122,6,356.0,0,Regular
15249.0,32,350,6688.46,0,Regular
15251.0,9,111,10484.99,0,Regular
15252.0,36,44,740.78,0,Regular
15253.0,16,53,918.2,0,Regular
15254.0,127,18,300.36,0,Regular
15255.0,67,47,890.85,0,Regular
15256.0,149,6,98.45,1,VIP
15257.0,283,7,317.15,1,VIP
15258.0,169,34,623.16,1,VIP
15260.0,100,77,1810.77,0,Regular
15261.0,135,19,254.82,0,Regular
15262.0,324,10,178.95000000000002,1,VIP
15263.0,107,12,156.51,0,Regular
15264.0,64,23,393.74,0,Regular
15265.0,151,82,1506.1200000000001,1,VIP
15266.0,338,6,119.3,1,VIP
15267.0,22,11,1717.36,0,Regular
15269.0,24,2,408.8,0,Regular
15270.0,16,41,2379.49,0,Regular
15271.0,7,264,2493.34,0,Regular
15272.0,57,63,721.94,0,Regular
15274.0,4,47,716.57,0,Regular
15275.0,38,41,615.14,0,Regular
15276.0,66,49,128.63,0,Regular
15277.0,47,12,255.89999999999998,0,Regular
15279.0,355,19,290.51,1,VIP
15280.0,172,16,113.12,1,VIP
15281.0,59,139,2332.15,0,Regular
15286.0,50,3,240.55,0,Regular
15287.0,22,20,486.69,0,Regular
15288.0,43,88,2306.52,0,Regular
15289.0,29,58,939.78,0,Regular
15290.0,5,204,7943.22,0,Regular
15291.0,26,103,4668.3,0,Regular
15292.0,201,24,178.39,1,VIP
15296.0,51,194,3672.86,0,Regular
15297.0,10,39,641.94,0,Regular
15298.0,2,192,4799.9,0,Regular
15299.0,67,7,4507.01,0,Regular
15300.0,64,28,496.44,0,Regular
15301.0,51,242,5049.95,0,Regular
15303.0,290,31,574.02,1,VIP
15304.0,61,23,694.4,0,Regular
15306.0,64,58,1174.3500000000001,0,Regular
15307.0,96,12,205.3,0,Regular
15308.0,274,19,310.47,1,VIP
15311.0,1,2366,60632.75,0,Regular
15312.0,75,47,924.85,0,Regular
15313.0,110,1,52.0,0,Regular
15314.0,199,24,327.97,1,VIP
15315.0,64,37,570.5,0,Regular
15316.0,327,1,165.0,1,VIP
15318.0,4,33,312.62,0,Regular
15319.0,284,16,204.5,1,VIP
15320.0,44,36,267.13,0,Regular
15321.0,71,95,2748.31,0,Regular
15322.0,86,42,679.68,0,Regular
15325.0,104,48,161.74,0,Regular
15326.0,334,29,311.71,1,VIP
15327.0,53,10,208.75,0,Regular
15329.0,39,57,1049.7,0,Regular
15330.0,32,13,714.9599999999999,0,Regular
15332.0,366,35,1661.06,1,VIP
15333.0,208,16,1028.56,1,VIP
15334.0,157,98,350.82,1,VIP
15335.0,54,35,170.22,0,Regular
15339.0,66,86,574.07,0,Regular
15341.0,81,17,2020.52,0,Regular
15342.0,130,24,406.09000000000003,0,Regular
15343.0,87,21,364.5,0,Regular
15344.0,1,26,563.94,0,Regular
15345.0,46,20,393.54,0,Regular
15346.0,333,17,252.42000000000002,1,VIP
15347.0,366,5,201.60000000000002,1,VIP
15348.0,72,9,158.04,0,Regular
15349.0,158,71,463.91,1,VIP
15350.0,373,5,115.65,1,VIP
15351.0,12,219,1934.66,0,Regular
15353.0,255,61,770.12,1,VIP
15355.0,29,14,277.05,0,Regular
15356.0,31,499,2718.03,0,Regular
15358.0,5,551,8347.2,0,Regular
15360.0,40,13,427.93,0,Regular
15361.0,362,7,418.92,1,VIP
15363.0,373,16,326.0,1,VIP
15364.0,96,29,913.19,0,Regular
15365.0,26,114,2314.32,0,Regular
15366.0,75,44,602.51,0,Regular
15367.0,57,95,1877.5900000000001,0,Regular
15368.0,21,4,446.94000000000005,0,Regular
15370.0,41,94,2386.05,0,Regular
15372.0,137,27,2007.4,0,Regular
15373.0,8,132,2415.91,0,Regular
15374.0,129,3,168.0,0,Regular
15376.0,40,116,1221.56,0,Regular
15379.0,169,194,3703.29,1,VIP
15380.0,9,36,1690.26,0,Regular
15381.0,214,8,596.85,1,VIP
15382.0,15,302,5955.71,0,Regular
15384.0,170,41,642.41,1,VIP
15385.0,40,12,316.88,0,Regular
15386.0,186,31,394.14,1,VIP
15388.0,270,10,140.54,1,VIP
15389.0,172,1,500.0,1,VIP
15392.0,5,84,1535.53,0,Regular
15393.0,16,12,231.86,0,Regular
15394.0,10,85,2183.54,0,Regular
15395.0,326,7,107.45,1,VIP
15396.0,113,14,288.18,0,Regular
15397.0,290,6,94.0,1,VIP
15398.0,16,73,1345.53,0,Regular
15399.0,1,50,815.77,0,Regular
15400.0,92,12,716.2,0,Regular
15402.0,149,42,626.77,1,VIP
15405.0,189,8,349.1,1,VIP
15406.0,31,53,510.71000000000004,0,Regular
15407.0,34,148,1046.74,0,Regular
15408.0,264,34,267.18,1,VIP
15410.0,84,122,3450.84,0,Regular
15411.0,26,98,1348.93,0,Regular
15412.0,171,10,190.53,1,VIP
15414.0,10,39,774.9000000000001,0,Regular
15415.0,313,47,559.61,1,VIP
15416.0,65,192,3984.32,0,Regular
15417.0,85,28,508.8,0,Regular
15419.0,25,8,135.86,0,Regular
15421.0,59,53,950.36,0,Regular
15422.0,323,6,97.7,1,VIP
15423.0,38,2,43.5,0,Regular
15424.0,254,17,383.34,1,VIP
15426.0,19,275,1404.07,0,Regular
15427.0,33,292,1430.54,0,Regular
15428.0,15,6,93.78,0,Regular
15429.0,27,82,397.35,0,Regular
15432.0,23,10,171.19000000000003,0,Regular
15433.0,214,41,533.3,1,VIP
15434.0,8,55,1041.48,0,Regular
15435.0,22,29,149.29,0,Regular
15436.0,12,291,1067.75,0,Regular
15437.0,262,45,200.16,1,VIP
15438.0,131,25,156.57999999999998,0,Regular
15440.0,55,62,383.68,0,Regular
15442.0,249,2,594.0,1,VIP
15443.0,2,372,3213.59,0,Regular
15444.0,9,214,1411.21,0,Regular
15445.0,264,5,113.5,1,VIP
15447.0,331,9,155.17000000000002,1,VIP
15448.0,313,28,494.64,1,VIP
15449.0,26,60,974.52,0,Regular
15450.0,30,30,429.84,0,Regular
15452.0,30,56,528.48,0,Regular
15453.0,2,279,1371.77,0,Regular
15454.0,362,25,179.1,1,VIP
15456.0,283,58,434.59,1,VIP
15457.0,262,58,237.07,1,VIP
15458.0,25,7,161.64,0,Regular
15460.0,354,56,214.26,1,VIP
15462.0,94,11,234.6,0,Regular
15463.0,29,7,126.14,0,Regular
15464.0,338,155,1044.65,1,VIP
15465.0,20,97,7354.62,0,Regular
15466.0,85,57,334.53,0,Regular
15467.0,9,52,524.88,0,Regular
15468.0,51,24,467.51,0,Regular
15469.0,50,24,538.55,0,Regular
15471.0,2,73,454.48,0,Regular
15472.0,113,76,371.56,0,Regular
15473.0,14,11,1771.2,0,Regular
15475.0,77,29,454.11,0,Regular
15478.0,40,44,1399.92,0,Regular
15480.0,116,45,905.5,0,Regular
15482.0,16,97,10879.76,0,Regular
15483.0,161,84,225.26,1,VIP
15484.0,1,187,3590.41,0,Regular
15485.0,30,85,2564.5,0,Regular
15488.0,93,2,91.32000000000001,0,Regular
15489.0,23,50,1134.28,0,Regular
15491.0,95,154,3100.09,0,Regular
15492.0,28,35,659.46,0,Regular
15493.0,33,289,1953.41,0,Regular
15494.0,21,122,1280.58,0,Regular
15497.0,18,15,1262.2,0,Regular
15498.0,3,512,13316.4,0,Regular
15500.0,8,68,1131.56,0,Regular
15502.0,16,213,10384.93,0,Regular
15503.0,363,66,141.04,1,VIP
15504.0,81,13,52.83,0,Regular
15505.0,53,97,3610.96,0,Regular
15506.0,23,161,972.08,0,Regular
15507.0,172,45,475.86,1,VIP
15508.0,189,92,1000.27,1,VIP
15510.0,331,1,250.0,1,VIP
15511.0,12,158,900.53,0,Regular
15512.0,156,7,121.0,1,VIP
15513.0,33,308,14758.22,0,Regular
15514.0,12,166,4023.7200000000003,0,Regular
15516.0,45,15,62.43,0,Regular
15517.0,233,27,267.03,1,VIP
15518.0,64,210,1921.55,0,Regular
15520.0,2,18,343.5,0,Regular
15521.0,40,185,3000.2,0,Regular
15522.0,33,56,397.99,0,Regular
15523.0,84,10,412.01000000000005,0,Regular
15524.0,25,1,440.0,0,Regular
15525.0,2,156,734.37,0,Regular
15526.0,33,4,148.44,0,Regular
15527.0,19,162,2428.53,0,Regular
15528.0,254,26,229.33,1,VIP
15529.0,23,662,3962.6,0,Regular
15530.0,22,107,1497.31,0,Regular
15531.0,8,219,1972.39,0,Regular
15532.0,25,251,1564.73,0,Regular
15533.0,19,83,807.57,0,Regular
15535.0,173,72,502.9,1,VIP
15537.0,163,24,110.92,1,VIP
15539.0,7,41,538.46,0,Regular
15540.0,11,15,213.3,0,Regular
15541.0,114,29,85.13000000000001,0,Regular
15543.0,288,28,127.86,1,VIP
15544.0,9,259,3546.71,0,Regular
15545.0,54,80,288.96999999999997,0,Regular
15547.0,7,695,4910.6,0,Regular
15549.0,77,114,1681.46,0,Regular
15550.0,4,61,575.63,0,Regular
15551.0,37,29,436.06,0,Regular
15552.0,217,17,90.12,1,VIP
15553.0,60,55,428.93,0,Regular
15554.0,278,14,217.2,1,VIP
15555.0,12,887,4794.86,0,Regular
15556.0,24,31,279.77,0,Regular
15557.0,29,19,468.91,0,Regular
15561.0,12,27,800.5899999999999,0,Regular
15562.0,352,1,134.55,1,VIP
15563.0,22,113,1400.44,0,Regular
15565.0,50,8,173.16000000000003,0,Regular
15567.0,19,7,186.01,0,Regular
15568.0,3,53,758.29,0,Regular
15569.0,104,31,1375.71,0,Regular
15570.0,7,319,4148.82,0,Regular
15571.0,12,57,650.4300000000001,0,Regular
15572.0,5,212,2533.42,0,Regular
15573.0,32,97,591.1899999999999,0,Regular
15574.0,178,152,675.64,1,VIP
15576.0,38,43,921.37,0,Regular
15577.0,151,39,258.88,1,VIP
15578.0,162,13,127.1,1,VIP
15579.0,69,48,327.6,0,Regular
15581.0,121,146,3675.77,0,Regular
15582.0,25,44,682.9100000000001,0,Regular
15584.0,24,122,720.86,0,Regular
15585.0,177,31,455.3,1,VIP
15587.0,50,9,913.68,0,Regular
15589.0,256,29,478.53,1,VIP
15592.0,47,24,388.58,0,Regular
15593.0,71,5,199.8,0,Regular
15594.0,16,103,1771.78,0,Regular
15596.0,101,77,1406.59,0,Regular
15597.0,35,22,324.57,0,Regular
15598.0,53,14,240.68,0,Regular
15599.0,27,52,761.74,0,Regular
15601.0,11,410,6776.56,0,Regular
15602.0,8,46,1297.8700000000001,0,Regular
15603.0,79,2,48.480000000000004,0,Regular
15604.0,52,17,216.39000000000001,0,Regular
15605.0,36,67,1198.23,0,Regular
15606.0,61,77,2920.16,0,Regular
15607.0,337,13,104.76,1,VIP
15608.0,28,60,1093.68,0,Regular
15609.0,184,16,298.48,1,VIP
15610.0,52,6,112.46000000000001,0,Regular
15611.0,10,43,1591.45,0,Regular
15612.0,36,6,195.15,0,Regular
15615.0,10,423,10399.74,0,Regular
15618.0,33,45,776.851,0,Regular
15619.0,11,3,336.4,0,Regular
15620.0,57,100,1553.18,0,Regular
15621.0,4,16,1293.03,0,Regular
15622.0,43,185,3709.56,0,Regular
15623.0,141,19,301.03000000000003,1,VIP
15624.0,117,34,588.13,0,Regular
15625.0,104,64,1534.26,0,Regular
15626.0,75,49,675.8,0,Regular
15628.0,5,155,2870.2400000000002,0,Regular
15630.0,45,60,1186.35,0,Regular
15632.0,16,167,3285.31,0,Regular
15634.0,17,15,243.55,0,Regular
15636.0,90,25,724.76,0,Regular
15637.0,53,15,223.36,0,Regular
15639.0,134,25,425.32,0,Regular
15640.0,4,476,12416.11,0,Regular
15641.0,105,119,1887.2,0,Regular
15643.0,192,33,664.0,1,VIP
15644.0,166,232,803.54,1,VIP
15645.0,19,52,612.01,0,Regular
15646.0,158,35,447.64000000000004,1,VIP
15648.0,204,24,639.5,1,VIP
15649.0,336,2,816.0,1,VIP
15651.0,37,32,646.3,0,Regular
15652.0,91,21,337.74,0,Regular
15653.0,93,6,877.44,0,Regular
15654.0,9,21,922.53,0,Regular
15655.0,243,34,560.6700000000001,1,VIP
15656.0,45,47,748.5,0,Regular
15657.0,23,1,30.0,0,Regular
15658.0,190,48,1024.1000000000001,1,VIP
15659.0,44,11,306.45,0,Regular
15660.0,25,90,1600.86,0,Regular
15661.0,317,5,309.8,1,VIP
15663.0,106,9,138.14,0,Regular
15664.0,51,17,386.43,0,Regular
15665.0,168,115,2222.21,1,VIP
15667.0,40,13,301.32000000000005,0,Regular
15668.0,218,1,76.32000000000001,1,VIP
15669.0,40,33,684.34,0,Regular
15670.0,297,12,173.05,1,VIP
15671.0,19,78,2657.13,0,Regular
15673.0,88,138,2726.23,0,Regular
15674.0,73,114,2446.6,0,Regular
15675.0,81,21,323.69,0,Regular
15676.0,19,202,3435.76,0,Regular
15677.0,49,33,657.23,0,Regular
15678.0,53,12,352.7,0,Regular
15679.0,24,110,781.28,0,Regular
15680.0,9,78,1333.68,0,Regular
15681.0,25,53,1426.16,0,Regular
15683.0,117,10,193.75,0,Regular
15687.0,9,166,2993.1,0,Regular
15689.0,120,9,254.1,0,Regular
15690.0,4,19,239.76,0,Regular
15691.0,252,2,136.8,1,VIP
15692.0,28,12,191.04,0,Regular
15694.0,1,78,6479.4,0,Regular
15695.0,267,22,409.98,1,VIP
15696.0,33,168,2711.11,0,Regular
15699.0,18,18,309.65,0,Regular
15700.0,172,86,696.68,1,VIP
15701.0,2,230,1529.0,0,Regular
15703.0,265,5,211.5,1,VIP
15704.0,140,117,2293.62,0,Regular
15705.0,201,6,143.1,1,VIP
15706.0,64,55,1060.56,0,Regular
15707.0,35,205,916.98,0,Regular
15708.0,41,273,3235.25,0,Regular
15709.0,284,6,133.25,1,VIP
15712.0,9,53,1072.3600000000001,0,Regular
15713.0,143,19,356.7,1,VIP
15714.0,12,34,330.03000000000003,0,Regular
15716.0,146,117,1101.11,0,Regular
15717.0,234,7,150.3,1,VIP
15719.0,33,931,5030.07,0,Regular
15720.0,24,128,598.73,0,Regular
15721.0,12,84,471.40000000000003,0,Regular
15722.0,36,67,2211.21,0,Regular
15723.0,365,38,190.70000000000002,1,VIP
15724.0,201,11,218.25,1,VIP
15725.0,15,32,415.25,0,Regular
15727.0,17,301,5159.06,0,Regular
15729.0,213,5,85.0,1,VIP
15730.0,66,70,1120.88,0,Regular
15732.0,212,14,294.12,1,VIP
15733.0,283,10,162.3,1,VIP
15734.0,115,26,1339.45,0,Regular
15737.0,15,71,1188.1200000000001,0,Regular
15738.0,19,173,4812.42,0,Regular
15739.0,66,8,449.12,0,Regular
15740.0,49,9,154.88,0,Regular
15743.0,16,86,775.96,0,Regular
15744.0,78,3,34.8,0,Regular
15745.0,19,62,1094.5900000000001,0,Regular
15746.0,134,28,196.88,0,Regular
15747.0,13,90,946.64,0,Regular
15748.0,40,20,144.36,0,Regular
15749.0,235,10,44534.3,1,VIP
15750.0,3,291,2463.05,0,Regular
15752.0,40,405,2626.6,0,Regular
15753.0,305,1,79.2,1,VIP
15754.0,51,28,458.57,0,Regular
15755.0,10,141,2364.25,0,Regular
15756.0,61,191,528.01,0,Regular
15757.0,66,45,714.42,0,Regular
15758.0,25,9,205.25,0,Regular
15759.0,218,7,253.04000000000002,1,VIP
15762.0,65,37,583.75,0,Regular
15763.0,32,61,1086.92,0,Regular
15764.0,88,180,3279.9700000000003,0,Regular
15766.0,64,11,315.06,0,Regular
15768.0,116,27,621.83,0,Regular
15769.0,7,130,56252.72,0,Regular
15773.0,6,10,635.6800000000001,0,Regular
15774.0,69,25,270.8,0,Regular
15775.0,245,7,104.9,1,VIP
15776.0,133,18,241.62,0,Regular
15777.0,241,21,1047.1100000000001,1,VIP
15780.0,184,29,475.28000000000003,1,VIP
15781.0,25,20,345.46000000000004,0,Regular
15782.0,10,43,2614.74,0,Regular
15783.0,11,14,246.3,0,Regular
15785.0,33,83,2328.9700000000003,0,Regular
15786.0,46,266,4919.0,0,Regular
15787.0,26,200,933.26,0,Regular
15789.0,358,25,351.3,1,VIP
15790.0,10,34,218.75,0,Regular
15791.0,44,75,1612.69,0,Regular
15793.0,15,12,965.61,0,Regular
15795.0,150,42,610.01,1,VIP
15796.0,1,132,2708.61,0,Regular
15797.0,113,8,2207.4,0,Regular
15799.0,76,98,884.14,0,Regular
15800.0,107,117,696.89,0,Regular
15801.0,46,64,1063.95,0,Regular
15802.0,143,1,451.42,1,VIP
15803.0,51,8,415.82000000000005,0,Regular
15804.0,1,262,4206.39,0,Regular
15805.0,23,299,5488.18,0,Regular
15806.0,46,31,784.58,0,Regular
15807.0,50,48,903.9,0,Regular
15808.0,306,195,3651.27,1,VIP
15809.0,36,35,515.77,0,Regular
15810.0,79,89,1391.98,0,Regular
15811.0,22,133,2218.62,0,Regular
15812.0,107,41,1801.14,0,Regular
15813.0,208,40,1303.9099999999999,1,VIP
15814.0,17,72,1945.3300000000002,0,Regular
15815.0,64,49,2100.6,0,Regular
15819.0,49,123,1905.45,0,Regular
15820.0,320,17,206.98,1,VIP
15821.0,44,62,570.96,0,Regular
15822.0,3,33,885.47,0,Regular
15823.0,372,1,15.0,1,VIP
15825.0,172,20,532.94,1,VIP
15826.0,56,68,1654.31,0,Regular
15827.0,73,115,1836.09,0,Regular
15829.0,99,51,636.14,0,Regular
15830.0,38,39,576.0,0,Regular
15831.0,58,66,794.64,0,Regular
15832.0,254,54,836.79,1,VIP
15834.0,70,269,2225.15,0,Regular
15835.0,44,50,954.09,0,Regular
15836.0,50,10,137.37,0,Regular
15837.0,65,24,391.98,0,Regular
15838.0,11,167,33643.08,0,Regular
15839.0,33,62,1048.49,0,Regular
15840.0,59,27,355.56,0,Regular
15841.0,73,47,1224.06,0,Regular
15843.0,304,8,118.95,1,VIP
15844.0,46,11,130.73999999999998,0,Regular
15845.0,18,138,3711.77,0,Regular
15847.0,38,22,389.27,0,Regular
15850.0,19,93,234.88,0,Regular
15852.0,187,22,160.71,1,VIP
15853.0,52,30,110.8,0,Regular
15854.0,4,138,2969.12,0,Regular
15855.0,137,80,712.24,0,Regular
15856.0,4,628,16143.64,0,Regular
15857.0,19,14,297.0,0,Regular
15858.0,16,188,1427.57,0,Regular
15860.0,41,139,965.16,0,Regular
15861.0,12,540,3146.92,0,Regular
15862.0,8,147,832.88,0,Regular
15863.0,26,18,68.84,0,Regular
15864.0,22,20,1936.32,0,Regular
15865.0,41,40,895.13,0,Regular
15866.0,101,43,211.89,0,Regular
15867.0,5,459,3810.14,0,Regular
15869.0,277,15,149.64,1,VIP
15870.0,33,74,351.44,0,Regular
15872.0,15,108,316.25,0,Regular
15874.0,64,120,4405.88,0,Regular
15877.0,2,126,490.33,0,Regular
15880.0,369,96,329.03,1,VIP
15881.0,312,29,501.39,1,VIP
15882.0,199,23,516.36,1,VIP
15883.0,2,49,396.48,0,Regular
15885.0,93,18,379.35,0,Regular
15886.0,60,12,181.09,0,Regular
15888.0,81,12,168.31,0,Regular
15889.0,157,85,420.07,1,VIP
15891.0,227,60,511.68,1,VIP
15894.0,253,37,258.25,1,VIP
15895.0,150,11,179.17,1,VIP
15897.0,194,22,208.59,1,VIP
15898.0,1,84,1383.83,0,Regular
15899.0,369,4,56.25,1,VIP
15900.0,24,47,337.28000000000003,0,Regular
15901.0,17,111,351.73,0,Regular
15903.0,10,74,5126.76,0,Regular
15904.0,8,30,164.68,0,Regular
15906.0,20,150,1567.69,0,Regular
15907.0,4,226,882.72,0,Regular
15909.0,174,7,191.94,1,VIP
15910.0,1,266,1228.88,0,Regular
15912.0,178,19,264.62,1,VIP
15916.0,16,151,1502.8600000000001,0,Regular
15917.0,248,12,123.1,1,VIP
15918.0,191,40,334.23,1,VIP
15919.0,20,122,525.69,0,Regular
15920.0,154,60,167.5,1,VIP
15921.0,173,24,323.03000000000003,1,VIP
15922.0,373,11,369.5,1,VIP
15923.0,373,21,127.08,1,VIP
15925.0,194,12,207.15,1,VIP
15930.0,67,21,426.63,0,Regular
15932.0,4,115,2495.87,0,Regular
15933.0,21,74,1107.46,0,Regular
15935.0,239,12,416.86,1,VIP
15937.0,64,7,145.35000000000002,0,Regular
15938.0,112,18,404.58000000000004,0,Regular
15939.0,90,76,6115.01,0,Regular
15940.0,311,1,35.8,1,VIP
15942.0,134,14,337.44,0,Regular
15944.0,277,6,325.1,1,VIP
15945.0,365,2,181.0,1,VIP
15947.0,83,29,1708.24,0,Regular
15948.0,8,60,955.24,0,Regular
15949.0,17,19,364.72,0,Regular
15950.0,32,97,1744.71,0,Regular
15951.0,9,41,708.22,0,Regular
15952.0,34,84,781.91,0,Regular
15953.0,15,97,1657.28,0,Regular
15955.0,24,183,4416.26,0,Regular
15957.0,32,42,428.89,0,Regular
15958.0,74,7,104.35,0,Regular
15963.0,20,28,470.76,0,Regular
15965.0,17,111,808.87,0,Regular
15967.0,23,80,397.68,0,Regular
15969.0,3,20,666.1,0,Regular
15970.0,304,11,314.09999999999997,1,VIP
15971.0,18,35,4199.85,0,Regular
15973.0,367,4,307.82000000000005,1,VIP
15974.0,39,176,3442.15,0,Regular
15975.0,84,24,371.01,0,Regular
15976.0,165,96,427.64,1,VIP
15977.0,17,65,1054.73,0,Regular
15978.0,77,49,1098.78,0,Regular
15980.0,89,43,2398.86,0,Regular
15981.0,25,97,3408.48,0,Regular
15983.0,22,112,1465.12,0,Regular
15984.0,3,258,2780.63,0,Regular
15985.0,123,37,1142.42,0,Regular
15986.0,30,14,168.12,0,Regular
15987.0,12,128,1432.77,0,Regular
15988.0,19,26,156.78,0,Regular
15990.0,44,52,792.11,0,Regular
15992.0,4,3,41.989999999999995,0,Regular
15993.0,9,543,2777.67,0,Regular
15994.0,55,32,414.27,0,Regular
15996.0,88,127,1032.58,0,Regular
15998.0,37,504,3080.22,0,Regular
16000.0,3,9,12393.7,0,Regular
16003.0,30,103,2735.37,0,Regular
16005.0,12,201,578.71,0,Regular
16006.0,211,8,101.4,1,VIP
16007.0,48,381,1693.81,0,Regular
16008.0,24,33,478.78,0,Regular
16009.0,22,82,972.11,0,Regular
16010.0,246,79,392.4,1,VIP
16011.0,8,210,3352.96,0,Regular
16012.0,35,94,1415.29,0,Regular
16013.0,4,139,37130.6,0,Regular
16014.0,38,138,646.83,0,Regular
16015.0,4,181,704.55,0,Regular
16016.0,3,224,1465.51,0,Regular
16017.0,47,32,211.88,0,Regular
16018.0,39,28,408.9,0,Regular
16019.0,47,160,3786.24,0,Regular
16020.0,17,46,851.01,0,Regular
16022.0,260,71,602.63,1,VIP
16023.0,46,101,719.81,0,Regular
16024.0,12,63,251.03,0,Regular
16025.0,30,28,439.65999999999997,0,Regular
16026.0,43,32,236.09,0,Regular
16027.0,92,16,934.62,0,Regular
16029.0,39,241,80850.84,0,Regular
16030.0,310,29,331.24,1,VIP
16031.0,92,98,547.9,0,Regular
16033.0,6,1128,8778.82,0,Regular
16034.0,196,22,437.70000000000005,1,VIP
16036.0,87,55,758.9200000000001,0,Regular
16037.0,270,39,855.02,1,VIP
16038.0,8,26,471.78,0,Regular
16040.0,65,65,1313.55,0,Regular
16041.0,31,6,3166.4,0,Regular
16042.0,22,70,1177.47,0,Regular
16043.0,38,39,773.99,0,Regular
16045.0,120,83,1340.7,0,Regular
16048.0,373,8,256.44,1,VIP
16049.0,40,299,1074.81,0,Regular
16050.0,174,10,137.9,1,VIP
16052.0,54,34,362.06,0,Regular
16053.0,33,84,1511.95,0,Regular
16054.0,145,70,783.9,1,VIP
16055.0,221,8,134.8,1,VIP
16056.0,45,66,650.75,0,Regular
16057.0,16,121,2263.12,0,Regular
16059.0,66,178,1453.16,0,Regular
16062.0,10,64,1153.62,0,Regular
16063.0,260,23,335.32,1,VIP
16065.0,365,73,367.14,1,VIP
16066.0,17,101,1521.04,0,Regular
16070.0,22,33,852.15,0,Regular
16071.0,45,21,326.24,0,Regular
16072.0,288,23,584.3199999999999,1,VIP
16073.0,297,1,122.4,1,VIP
16076.0,3,129,2234.73,0,Regular
16078.0,284,1,79.2,1,VIP
16079.0,17,21,1352.0,0,Regular
16080.0,82,10,217.16,0,Regular
16081.0,56,223,2799.42,0,Regular
16083.0,101,31,1317.62,0,Regular
16084.0,299,38,436.18,1,VIP
16085.0,23,167,981.51,0,Regular
16086.0,59,39,1121.39,0,Regular
16091.0,155,18,315.06,1,VIP
16092.0,115,51,817.86,0,Regular
16093.0,107,1,17.0,0,Regular
16094.0,12,63,1078.23,0,Regular
16096.0,264,12,320.62,1,VIP
16097.0,240,10,185.04999999999998,1,VIP
16098.0,88,67,2005.63,0,Regular
16099.0,50,39,731.9,0,Regular
16101.0,71,76,1290.7,0,Regular
16102.0,42,57,1842.14,0,Regular
16103.0,7,48,1429.64,0,Regular
16104.0,62,28,298.21,0,Regular
16105.0,249,13,336.96,1,VIP
16106.0,66,6,108.38,0,Regular
16107.0,18,31,3204.1600000000003,0,Regular
16108.0,85,48,842.5,0,Regular
16109.0,219,18,611.88,1,VIP
16110.0,45,342,1320.95,0,Regular
16112.0,143,16,195.74,1,VIP
16113.0,183,30,161.38,1,VIP
16114.0,171,8,135.75000000000003,1,VIP
16115.0,10,279,1660.8799999999999,0,Regular
16116.0,212,34,612.78,1,VIP
16117.0,190,30,232.21,1,VIP
16119.0,8,16,423.36,0,Regular
16120.0,59,30,1309.14,0,Regular
16121.0,57,204,854.66,0,Regular
16122.0,73,38,684.42,0,Regular
16123.0,52,16,307.78000000000003,0,Regular
16124.0,317,11,249.0,1,VIP
16125.0,367,13,289.35,1,VIP
16126.0,29,117,6287.77,0,Regular
16127.0,39,40,656.25,0,Regular
16128.0,18,89,1880.22,0,Regular
16131.0,52,78,3506.54,0,Regular
16133.0,4,338,14589.04,0,Regular
16134.0,22,35,618.09,0,Regular
16135.0,263,21,517.55,1,VIP
16136.0,60,37,709.38,0,Regular
16139.0,19,31,635.4100000000001,0,Regular
16140.0,66,35,725.1800000000001,0,Regular
16141.0,88,30,620.4,0,Regular
16142.0,250,37,535.34,1,VIP
16143.0,3,117,2424.94,0,Regular
16144.0,247,1,175.2,1,VIP
16145.0,9,224,3799.4900000000002,0,Regular
16146.0,157,29,734.13,1,VIP
16147.0,134,22,375.0,0,Regular
16148.0,296,1,76.32000000000001,1,VIP
16149.0,5,18,280.52,0,Regular
16150.0,43,117,2053.02,0,Regular
16152.0,269,29,1829.04,1,VIP
16153.0,50,89,1824.23,0,Regular
16156.0,9,128,3092.04,0,Regular
16157.0,16,18,656.69,0,Regular
16159.0,282,14,348.2,1,VIP
16160.0,65,20,1025.44,0,Regular
16161.0,2,471,5533.67,0,Regular
16162.0,252,2,37.4,1,VIP
16163.0,232,6,856.6,1,VIP
16164.0,17,34,822.48,0,Regular
16168.0,11,98,3787.6,0,Regular
16169.0,8,85,1822.97,0,Regular
16170.0,51,125,1885.05,0,Regular
16171.0,59,3,73.19999999999999,0,Regular
16172.0,95,69,1140.21,0,Regular
